114,1
130,1
116,1
43,1
80,1
120,1
136,1
51,1
142,1
128,1
132,1
133,1
146,1
35,1
74,1
64,1
110,1
134,1
127,1
136,1
122,1
88,1
1,1
88,1
5,1
108,1
13,1
111,1
77,1
88,1
49,1
53,1
91,1
113,1
47,1
127,1
115,1
79,1
64,1
145,1
45,1
41,1
24,1
83,1
124,1
33,1
133,1
13,1
73,1
13,1
59,1
114,1
30,1
42,1
148,1
18,1
134,1
63,1
57,1
72,1
149,1
74,1
42,1
133,1
111,1
57,1
50,1
53,1
100,1
16,1
83,1
68,1
64,1
87,1
148,1
57,1
25,1
76,1
60,1
120,1
128,1
127,1
52,1
39,1
140,1
58,1
7,1
5,1
7,1
88,1
17,1
22,1
88,1
129,1
56,1
106,1
52,1
79,1
133,1
32,1
125,1
82,1
65,1
56,1
19,1
128,1
88,1
3,1
137,1
103,1
22,1
124,1
51,1
118,1
73,1
125,1
133,1
125,1
86,1
31,1
113,1
92,1
36,1
150,1
4,1
5,1
124,1
29,1
36,1
45,1
74,1
123,1
66,1
120,1
5,1
90,1
9,1
29,1
119,1
64,1
148,1
38,1
36,1
7,1
55,1
144,1
127,1
14,1
56,1
140,1
20,1
108,1
6,1
89,1
21,1
114,1
117,1
77,1
92,1
64,1
90,1
146,1
28,1
42,1
29,1
148,1
12,1
123,1
14,1
133,1
1,1
79,1
100,1
103,1
125,1
32,1
115,1
104,1
40,1
99,1
123,1
134,1
108,1
87,1
42,1
7,1
81,1
144,1
26,1
142,1
133,1
118,1
82,1
127,1
4,1
108,1
94,1
23,1
109,1
137,1
39,1
36,1
70,1
22,1
69,1
150,1
120,1
88,1
22,1
54,1
13,1
66,1
49,1
126,1
84,1
28,1
144,1
124,1
68,1
54,1
25,1
69,1
101,1
1,1
93,1
147,1
88,1
120,1
30,1
151,1
32,1
87,1
125,1
101,1
123,1
4,1
105,1
45,1
144,1
89,1
88,1
7,1
150,1
139,1
107,1
41,1
50,1
149,1
93,1
142,1
19,1
88,1
146,1
45,1
12,1
127,1
13,1
33,1
56,1
130,1
1,1
25,1
68,1
53,1
28,1
41,1
19,1
144,1
40,1
9,1
116,1
70,1
116,1
141,1
16,1
146,1
57,1
30,1
8,1
55,1
50,1
154,1
133,1
128,1
10,1
110,1
14,1
29,1
21,1
76,1
47,1
137,1
41,1
5,1
101,1
70,1
134,1
2,1
137,1
116,1
116,1
134,1
75,1
72,1
63,1
80,1
49,1
101,1
82,1
2,1
33,1
101,1
21,1
85,1
139,1
42,1
148,1
30,1
83,1
62,1
2,1
54,1
133,1
54,1
88,1
28,1
17,1
123,1
62,1
85,1
104,1
95,1
43,1
108,1
14,1
88,1
42,1
85,1
134,1
46,1
30,1
30,1
77,1
148,1
36,1
117,1
124,1
61,1
23,1
63,1
6,1
114,1
112,1
24,1
19,1
7,1
122,1
51,1
139,1
9,1
30,1
101,1
18,1
46,1
121,1
17,1
14,1
136,1
37,1
36,1
125,1
5,1
59,1
96,1
15,1
90,1
124,1
41,1
142,1
147,1
49,1
13,1
49,1
127,1
57,1
88,1
123,1
47,1
45,1
57,1
57,1
77,1
111,1
84,1
133,1
116,1
71,1
37,1
83,1
88,1
72,1
128,1
19,1
5,1
126,1
47,1
42,1
98,1
0,1
122,1
95,1
22,1
100,1
9,1
4,1
47,1
29,1
47,1
95,1
137,1
68,1
83,1
11,1
124,1
45,1
142,1
88,1
12,1
96,1
41,1
3,1
69,1
17,1
102,1
99,1
14,1
34,1
70,1
13,1
36,1
127,1
10,1
45,1
56,1
85,1
79,1
124,1
93,1
133,1
137,1
69,1
33,1
85,1
149,1
127,1
21,1
68,1
80,1
46,1
136,1
137,1
124,1
9,1
46,1
150,1
33,1
17,1
60,1
61,1
30,1
133,1
48,1
24,1
97,1
33,1
37,1
30,1
6,1
47,1
24,1
110,1
1,1
33,1
47,1
142,1
126,1
65,1
30,1
133,1
4,1
25,1
140,1
11,1
16,1
139,1
146,1
150,1
6,1
149,1
107,1
109,1
124,1
137,1
7,1
154,1
97,1
10,1
4,1
47,1
6,1
142,1
140,1
14,1
11,1
115,1
122,1
88,1
129,1
55,1
111,1
127,1
53,1
36,1
53,1
9,1
146,1
108,1
112,1
31,1
66,1
102,1
44,1
153,1
38,1
63,1
67,1
1,1
30,1
6,1
66,1
139,1
124,1
116,1
4,1
134,1
81,1
13,1
119,1
107,1
28,1
133,1
40,1
110,1
23,1
30,1
146,1
46,1
96,1
68,1
47,1
59,1
83,1
5,1
24,1
143,1
50,1
4,1
95,1
41,1
54,1
74,1
82,1
2,1
154,1
134,1
133,1
33,1
145,1
4,1
8,1
47,1
5,1
69,1
64,1
148,1
41,1
75,1
18,1
124,1
20,1
24,1
107,1
48,1
76,1
74,1
150,1
72,1
30,1
138,1
59,1
122,1
59,1
129,1
1,1
128,1
50,1
54,1
99,1
117,1
126,1
59,1
41,1
54,1
23,1
9,1
25,1
6,1
136,1
47,1
16,1
35,1
120,1
47,1
38,1
8,1
60,1
93,1
50,1
82,1
140,1
53,1
48,1
127,1
57,1
133,1
72,1
121,1
87,1
2,1
1,1
152,1
47,1
128,1
77,1
133,1
90,1
10,1
122,1
129,1
121,1
116,1
50,1
102,1
21,1
43,1
124,1
79,1
53,1
85,1
63,1
34,1
133,1
50,1
4,1
115,1
127,1
137,1
125,1
114,1
36,1
48,1
139,1
0,1
133,1
70,1
122,1
136,1
120,1
105,1
100,1
4,1
109,1
149,1
44,1
39,1
129,1
125,1
3,1
72,1
9,1
120,1
47,1
123,1
88,1
38,1
115,1
135,1
105,1
127,1
143,1
137,1
54,1
43,1
151,1
79,1
94,1
88,1
8,1
142,1
46,1
143,1
77,1
32,1
14,1
