114,1
131,1
99,1
43,1
146,1
120,1
136,1
136,1
142,1
128,1
132,1
142,1
146,1
35,1
74,1
5,1
111,1
134,1
127,1
136,1
138,1
88,1
1,1
49,1
5,1
108,1
102,1
111,1
78,1
88,1
4,1
6,1
90,1
113,1
47,1
128,1
115,1
130,1
64,1
145,1
45,1
18,1
24,1
83,1
124,1
130,1
133,1
14,1
154,1
13,1
72,1
114,1
30,1
47,1
81,1
13,1
134,1
63,1
33,1
147,1
149,1
90,1
42,1
88,1
111,1
57,1
50,1
53,1
28,1
5,1
83,1
68,1
38,1
87,1
148,1
45,1
10,1
76,1
60,1
104,1
128,1
28,1
52,1
111,1
140,1
58,1
7,1
5,1
7,1
130,1
100,1
22,1
142,1
140,1
44,1
114,1
28,1
79,1
133,1
32,1
36,1
82,1
65,1
44,1
19,1
128,1
133,1
17,1
137,1
5,1
21,1
124,1
7,1
118,1
99,1
18,1
142,1
125,1
86,1
31,1
113,1
92,1
36,1
126,1
141,1
17,1
122,1
59,1
36,1
45,1
87,1
133,1
54,1
142,1
5,1
95,1
9,1
46,1
119,1
64,1
81,1
5,1
33,1
7,1
55,1
125,1
126,1
14,1
56,1
140,1
20,1
55,1
54,1
89,1
21,1
114,1
151,1
77,1
79,1
3,1
90,1
146,1
27,1
42,1
29,1
148,1
145,1
122,1
14,1
133,1
122,1
82,1
48,1
103,1
14,1
32,1
26,1
104,1
41,1
119,1
133,1
89,1
58,1
87,1
69,1
7,1
81,1
144,1
26,1
127,1
133,1
118,1
82,1
127,1
4,1
108,1
89,1
21,1
109,1
71,1
39,1
36,1
26,1
22,1
72,1
150,1
120,1
137,1
22,1
54,1
14,1
4,1
29,1
138,1
84,1
8,1
47,1
56,1
27,1
7,1
10,1
70,1
101,1
1,1
78,1
10,1
88,1
120,1
116,1
122,1
32,1
78,1
9,1
113,1
123,1
4,1
105,1
24,1
144,1
89,1
142,1
7,1
31,1
149,1
107,1
24,1
127,1
140,1
76,1
142,1
19,1
28,1
146,1
125,1
35,1
6,1
13,1
33,1
56,1
130,1
1,1
10,1
68,1
109,1
100,1
68,1
117,1
144,1
41,1
10,1
116,1
115,1
37,1
141,1
16,1
146,1
136,1
28,1
28,1
143,1
50,1
49,1
48,1
126,1
25,1
110,1
14,1
29,1
21,1
76,1
150,1
47,1
41,1
43,1
101,1
39,1
134,1
31,1
69,1
115,1
115,1
89,1
75,1
72,1
65,1
80,1
4,1
101,1
95,1
26,1
33,1
101,1
21,1
84,1
139,1
35,1
148,1
22,1
83,1
62,1
2,1
54,1
133,1
54,1
88,1
28,1
17,1
123,1
62,1
88,1
99,1
95,1
72,1
108,1
14,1
85,1
42,1
84,1
135,1
46,1
30,1
30,1
77,1
148,1
36,1
140,1
124,1
61,1
59,1
63,1
6,1
114,1
112,1
150,1
19,1
7,1
138,1
136,1
133,1
68,1
30,1
101,1
18,1
46,1
136,1
22,1
25,1
136,1
37,1
36,1
38,1
5,1
59,1
96,1
15,1
130,1
151,1
43,1
10,1
147,1
54,1
13,1
150,1
127,1
28,1
88,1
122,1
13,1
45,1
57,1
57,1
77,1
55,1
84,1
133,1
129,1
71,1
144,1
77,1
133,1
72,1
128,1
19,1
5,1
21,1
142,1
18,1
98,1
0,1
122,1
87,1
22,1
142,1
10,1
48,1
47,1
29,1
144,1
77,1
133,1
100,1
87,1
11,1
124,1
45,1
142,1
137,1
12,1
96,1
38,1
3,1
69,1
35,1
102,1
73,1
14,1
1,1
70,1
13,1
36,1
127,1
25,1
45,1
56,1
84,1
97,1
128,1
130,1
133,1
137,1
69,1
33,1
78,1
149,1
6,1
21,1
153,1
80,1
46,1
122,1
138,1
124,1
0,1
122,1
150,1
33,1
149,1
22,1
61,1
30,1
133,1
28,1
127,1
97,1
33,1
67,1
107,1
6,1
47,1
24,1
110,1
1,1
33,1
133,1
142,1
126,1
65,1
30,1
133,1
4,1
48,1
140,1
142,1
16,1
139,1
78,1
59,1
48,1
143,1
58,1
109,1
122,1
122,1
30,1
100,1
97,1
10,1
4,1
133,1
28,1
142,1
140,1
16,1
11,1
120,1
53,1
84,1
129,1
14,1
111,1
