114,1
131,1
107,1
43,1
88,1
120,1
128,1
138,1
51,1
128,1
132,1
142,1
130,1
145,1
82,1
17,1
111,1
134,1
47,1
136,1
137,1
142,1
1,1
142,1
17,1
108,1
13,1
111,1
78,1
85,1
49,1
37,1
91,1
107,1
47,1
124,1
149,1
78,1
64,1
145,1
45,1
110,1
34,1
90,1
124,1
18,1
133,1
13,1
139,1
13,1
17,1
114,1
30,1
128,1
82,1
18,1
134,1
63,1
121,1
128,1
149,1
86,1
42,1
142,1
111,1
32,1
50,1
53,1
88,1
73,1
83,1
9,1
118,1
24,1
148,1
153,1
8,1
76,1
60,1
104,1
128,1
124,1
52,1
111,1
140,1
58,1
7,1
139,1
7,1
97,1
100,1
66,1
88,1
140,1
1,1
114,1
41,1
90,1
47,1
32,1
24,1
94,1
63,1
109,1
19,1
52,1
88,1
22,1
137,1
59,1
59,1
46,1
7,1
105,1
69,1
124,1
88,1
62,1
86,1
31,1
113,1
92,1
41,1
102,1
4,1
17,1
151,1
128,1
24,1
25,1
87,1
142,1
46,1
142,1
17,1
78,1
71,1
29,1
119,1
64,1
81,1
8,1
15,1
7,1
18,1
145,1
128,1
109,1
56,1
140,1
60,1
110,1
49,1
89,1
21,1
114,1
4,1
77,1
97,1
64,1
90,1
146,1
10,1
42,1
29,1
148,1
14,1
123,1
14,1
88,1
142,1
82,1
48,1
103,1
35,1
25,1
19,1
104,1
31,1
69,1
142,1
134,1
23,1
87,1
53,1
7,1
80,1
145,1
26,1
124,1
88,1
72,1
82,1
127,1
122,1
108,1
89,1
66,1
109,1
66,1
19,1
127,1
26,1
22,1
100,1
26,1
120,1
142,1
30,1
141,1
23,1
66,1
29,1
126,1
84,1
8,1
47,1
151,1
153,1
46,1
8,1
67,1
101,1
52,1
97,1
127,1
88,1
120,1
14,1
16,1
8,1
77,1
150,1
101,1
54,1
151,1
105,1
38,1
144,1
89,1
142,1
66,1
0,1
139,1
107,1
56,1
127,1
139,1
131,1
88,1
129,1
142,1
89,1
24,1
35,1
46,1
13,1
33,1
56,1
130,1
1,1
9,1
65,1
42,1
46,1
41,1
117,1
144,1
41,1
10,1
116,1
2,1
2,1
141,1
16,1
78,1
26,1
30,1
25,1
143,1
50,1
8,1
47,1
136,1
9,1
111,1
16,1
29,1
21,1
98,1
142,1
88,1
41,1
142,1
101,1
42,1
134,1
41,1
137,1
129,1
19,1
134,1
146,1
72,1
65,1
82,1
4,1
101,1
95,1
4,1
33,1
101,1
3,1
75,1
139,1
12,1
97,1
30,1
83,1
30,1
37,1
54,1
88,1
54,1
88,1
111,1
5,1
122,1
62,1
88,1
120,1
77,1
72,1
108,1
14,1
88,1
42,1
84,1
128,1
124,1
30,1
30,1
77,1
81,1
24,1
19,1
124,1
61,1
149,1
63,1
6,1
114,1
112,1
150,1
30,1
7,1
52,1
126,1
142,1
42,1
37,1
101,1
15,1
46,1
136,1
128,1
150,1
124,1
37,1
64,1
56,1
5,1
59,1
82,1
15,1
91,1
128,1
24,1
8,1
147,1
53,1
18,1
111,1
102,1
142,1
87,1
128,1
102,1
145,1
56,1
57,1
146,1
110,1
85,1
133,1
129,1
71,1
144,1
89,1
88,1
60,1
128,1
19,1
5,1
11,1
88,1
102,1
98,1
0,1
123,1
130,1
22,1
142,1
32,1
124,1
47,1
49,1
144,1
95,1
142,1
24,1
83,1
11,1
123,1
45,1
142,1
88,1
12,1
96,1
40,1
3,1
71,1
1,1
102,1
73,1
35,1
34,1
70,1
13,1
68,1
149,1
126,1
45,1
56,1
85,1
97,1
53,1
130,1
142,1
137,1
105,1
33,1
134,1
140,1
6,1
21,1
125,1
80,1
46,1
122,1
137,1
124,1
52,1
124,1
150,1
63,1
149,1
103,1
61,1
30,1
133,1
48,1
69,1
94,1
33,1
67,1
103,1
6,1
47,1
24,1
55,1
1,1
41,1
88,1
142,1
126,1
65,1
3,1
133,1
4,1
8,1
140,1
101,1
16,1
73,1
146,1
59,1
142,1
143,1
58,1
109,1
46,1
137,1
23,1
11,1
89,1
10,1
4,1
88,1
142,1
142,1
140,1
14,1
11,1
120,1
53,1
95,1
129,1
125,1
111,1
