114,1
82,1
142,1
43,1
146,1
120,1
128,1
136,1
128,1
128,1
91,1
142,1
87,1
16,1
86,1
3,1
111,1
134,1
18,1
136,1
136,1
88,1
1,1
142,1
17,1
108,1
102,1
111,1
78,1
128,1
54,1
101,1
91,1
113,1
33,1
128,1
116,1
76,1
64,1
145,1
45,1
128,1
34,1
83,1
122,1
31,1
133,1
13,1
101,1
13,1
17,1
114,1
30,1
128,1
81,1
47,1
134,1
63,1
64,1
128,1
149,1
132,1
42,1
133,1
111,1
20,1
50,1
53,1
88,1
16,1
83,1
39,1
118,1
125,1
148,1
27,1
33,1
76,1
60,1
99,1
128,1
1,1
51,1
111,1
140,1
58,1
7,1
139,1
7,1
81,1
100,1
108,1
142,1
140,1
1,1
114,1
128,1
91,1
133,1
32,1
45,1
78,1
63,1
56,1
19,1
71,1
88,1
141,1
137,1
5,1
61,1
127,1
7,1
118,1
112,1
40,1
133,1
23,1
86,1
18,1
113,1
92,1
56,1
118,1
49,1
31,1
122,1
29,1
41,1
25,1
74,1
132,1
30,1
142,1
5,1
130,1
128,1
128,1
119,1
32,1
81,1
8,1
15,1
7,1
55,1
145,1
128,1
14,1
56,1
140,1
20,1
56,1
151,1
94,1
21,1
114,1
122,1
95,1
91,1
20,1
90,1
146,1
25,1
42,1
50,1
148,1
20,1
53,1
16,1
142,1
122,1
82,1
28,1
109,1
1,1
25,1
116,1
104,1
24,1
104,1
133,1
134,1
23,1
87,1
69,1
7,1
96,1
37,1
26,1
127,1
88,1
72,1
82,1
127,1
122,1
108,1
94,1
20,1
109,1
141,1
19,1
127,1
26,1
22,1
32,1
26,1
120,1
128,1
61,1
151,1
145,1
23,1
29,1
128,1
84,1
28,1
57,1
53,1
42,1
4,1
10,1
67,1
101,1
1,1
90,1
32,1
88,1
120,1
30,1
29,1
25,1
87,1
69,1
101,1
122,1
128,1
105,1
45,1
144,1
89,1
142,1
23,1
2,1
145,1
107,1
56,1
30,1
139,1
131,1
142,1
19,1
