114,1
131,1
64,1
43,1
79,1
120,1
53,1
136,1
14,1
128,1
132,1
88,1
146,1
35,1
90,1
21,1
110,1
134,1
127,1
138,1
42,1
88,1
1,1
88,1
5,1
108,1
102,1
111,1
77,1
85,1
49,1
121,1
132,1
113,1
47,1
99,1
115,1
78,1
64,1
145,1
45,1
126,1
24,1
83,1
127,1
38,1
131,1
14,1
44,1
13,1
58,1
114,1
30,1
47,1
148,1
13,1
134,1
63,1
33,1
32,1
149,1
74,1
42,1
47,1
111,1
57,1
50,1
53,1
88,1
16,1
83,1
68,1
64,1
87,1
148,1
128,1
10,1
76,1
60,1
120,1
128,1
142,1
52,1
111,1
140,1
58,1
60,1
5,1
7,1
85,1
100,1
68,1
88,1
140,1
52,1
114,1
32,1
74,1
133,1
32,1
62,1
130,1
65,1
56,1
19,1
128,1
88,1
129,1
137,1
5,1
21,1
127,1
7,1
118,1
99,1
33,1
88,1
129,1
86,1
31,1
113,1
92,1
36,1
102,1
20,1
138,1
122,1
118,1
36,1
45,1
74,1
123,1
7,1
47,1
5,1
95,1
8,1
46,1
119,1
64,1
81,1
129,1
64,1
7,1
55,1
30,1
127,1
14,1
21,1
140,1
20,1
110,1
54,1
89,1
21,1
114,1
26,1
95,1
78,1
59,1
90,1
146,1
27,1
42,1
29,1
148,1
112,1
123,1
14,1
133,1
46,1
82,1
28,1
103,1
0,1
32,1
140,1
104,1
40,1
119,1
122,1
134,1
104,1
87,1
42,1
7,1
81,1
144,1
26,1
142,1
88,1
118,1
82,1
127,1
4,1
108,1
89,1
72,1
109,1
136,1
39,1
36,1
30,1
22,1
69,1
40,1
120,1
142,1
30,1
54,1
13,1
61,1
71,1
126,1
84,1
8,1
102,1
122,1
68,1
109,1
10,1
69,1
101,1
1,1
93,1
147,1
88,1
120,1
30,1
55,1
32,1
78,1
1,1
113,1
122,1
121,1
105,1
150,1
144,1
89,1
88,1
66,1
0,1
150,1
107,1
41,1
46,1
140,1
93,1
88,1
19,1
88,1
146,1
45,1
35,1
127,1
145,1
33,1
56,1
130,1
1,1
25,1
65,1
109,1
28,1
43,1
113,1
144,1
40,1
10,1
115,1
37,1
37,1
141,1
16,1
77,1
72,1
30,1
8,1
110,1
51,1
57,1
47,1
128,1
10,1
110,1
14,1
29,1
21,1
76,1
57,1
30,1
41,1
40,1
101,1
150,1
134,1
38,1
128,1
129,1
115,1
134,1
84,1
72,1
65,1
86,1
4,1
101,1
63,1
119,1
33,1
101,1
21,1
84,1
55,1
140,1
81,1
30,1
83,1
30,1
37,1
54,1
88,1
54,1
88,1
28,1
17,1
123,1
62,1
84,1
104,1
95,1
72,1
108,1
14,1
88,1
42,1
84,1
94,1
21,1
30,1
30,1
77,1
146,1
45,1
117,1
128,1
61,1
30,1
47,1
6,1
114,1
112,1
24,1
118,1
7,1
137,1
126,1
47,1
10,1
30,1
101,1
18,1
46,1
136,1
30,1
1,1
124,1
2,1
36,1
15,1
5,1
59,1
96,1
15,1
91,1
151,1
150,1
8,1
147,1
54,1
13,1
29,1
127,1
30,1
133,1
128,1
13,1
45,1
57,1
57,1
95,1
111,1
95,1
88,1
129,1
142,1
144,1
83,1
88,1
72,1
128,1
19,1
5,1
16,1
88,1
127,1
98,1
5,1
122,1
130,1
22,1
30,1
10,1
137,1
47,1
29,1
47,1
77,1
47,1
45,1
133,1
11,1
123,1
45,1
142,1
88,1
12,1
96,1
26,1
5,1
69,1
154,1
102,1
99,1
145,1
35,1
70,1
13,1
36,1
36,1
126,1
68,1
56,1
85,1
97,1
122,1
130,1
122,1
137,1
69,1
33,1
97,1
126,1
127,1
21,1
36,1
80,1
46,1
62,1
137,1
123,1
37,1
46,1
150,1
33,1
150,1
60,1
61,1
30,1
133,1
48,1
118,1
94,1
33,1
11,1
104,1
6,1
47,1
24,1
110,1
1,1
33,1
88,1
122,1
126,1
65,1
3,1
88,1
4,1
147,1
5,1
143,1
16,1
139,1
76,1
140,1
142,1
12,1
58,1
109,1
53,1
137,1
23,1
35,1
97,1
25,1
4,1
88,1
32,1
10,1
140,1
15,1
11,1
19,1
63,1
85,1
129,1
35,1
111,1
